"Order Number","Order Status","Order Total","Sales Tax",Discounts,Shipping,"# of Items","Shipping State","Customer Name","Customer Email","Order Date","Invoice Date","Ship Date","Invoice #","Total (Invoiced)Paid","Shipment Cost",Warehouse,"Order Type"
9100358106,payment_accepted,298.0000,0.0000,0.0000,0.0000,2.0000,Utah,"Ali Azemar",aazemar@skinsolutions.md,"2021-09-09 03:33:45",,,,,,,Onetime
9100358107,payment_accepted,128.5100,9.2600,0.0000,0.0000,3.0000,California,"Ali Azemar",aazemar@skinsolutions.md,"2021-09-09 03:41:29",,,,,,,Onetime
9100358108,payment_accepted,180.8500,2.6000,0.0000,0.0000,2.0000,"New York","Ali Azemar",aazemar@skinsolutions.md,"2021-09-09 03:45:44",,,,,,,Onetime
9100358109,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,Utah,"Ali Azemar",aazemar@skinsolutions.md,"2021-09-09 03:48:16",,,,,,,Onetime
9100358110,payment_accepted,72.7400,5.2400,0.0000,0.0000,1.0000,California,"Test Azemar",444@gmail.com,"2021-09-09 03:57:01",,,,,,,Onetime
9100358111,payment_accepted,149.0000,0.0000,0.0000,0.0000,1.0000,Utah,"test test",888@gmail.com,"2021-09-09 04:03:24",,,,,,,Onetime
9100358112,payment_accepted,165.0000,0.0000,0.0000,0.0000,2.0000,Utah,"test test",888@gmail.com,"2021-09-09 04:07:59",,,,,,,Onetime
9100358113,payment_accepted,234.7500,0.0000,0.0000,0.0000,3.0000,California,"chantal lopez",cmml1124@gmail.com,"2021-09-09 05:31:50",,,,,,,Onetime
9100358114,payment_accepted,42.8400,3.0900,0.0000,0.0000,1.0000,California,"chantal lopez",clopez573@yahoo.com,"2021-09-09 05:38:57",,,,,,,Onetime
9100358115,payment_accepted,149.0000,0.0000,0.0000,0.0000,1.0000,California,"chantal lopez",clopez573@yahoo.com,"2021-09-09 05:44:14",,,,,,,Onetime
9100358116,payment_accepted,71.3500,0.0000," -6.4500",13.3000,1.0000,Connecticut,"sa a",salla09091@skinsolutions.md,"2021-09-09 23:41:15",,,,,,,Onetime
9100358117,payment_accepted,53.8200,2.0700,0.0000,0.0000,1.0000,Hawaii,"Ali Azemar",aazemar@skinsolutions.md,"2021-09-10 00:57:18",,,,,,,Onetime
9100358118,canceled,76.5000,0.0000,0.0000,0.0000,1.0000,California,"Ali Azemar",aazemar@skinsolutions.md,"2021-09-10 05:37:27",,,,,,,Onetime
9100358119,payment_accepted,429.3000,0.0000," -47.7000",0.0000,3.0000,Maryland,"sa sa",salla2909@skinsolutions.md,"2021-09-29 13:38:41",,,,,,,Onetime
9100358120,canceled,532.1200,3.1200,0.0000,0.0000,4.0000,Maryland,"sa sa",salla2909@skinsolutions.md,"2021-09-29 13:47:45",,,,,,,Onetime
9100358121,payment_accepted,885.6600,2.6600,0.0000,0.0000,7.0000,Maryland,"Ravi Raj",rr@skinsolutions.com,"2021-09-29 15:01:49",,,,,,,Onetime
9100358122,canceled,191.2000,0.0000,0.0000,12.2000,1.0000,California,"sa sa",salla2909@skinsolutions.md,"2021-09-29 20:04:03",,,,,,,Onetime
9100358123,payment_accepted,188.2900,1.5400," -20.7500",0.0000,2.0000,Maryland,"sa sa",salla2909@skinsolutions.md,"2021-09-29 20:11:45",,,,,,,Onetime
9100358124,payment_accepted,149.0000,0.0000,0.0000,0.0000,1.0000,California,"chantal lopez",clopez@gmail.com,"2021-09-30 05:43:52",,,,,,,Onetime
9100358125,payment_accepted,149.0000,0.0000,0.0000,0.0000,1.0000,California,"chantal lopez",clopez@gmail.com,"2021-09-30 05:46:34",,,,,,,Onetime
9100358126,payment_accepted,77.2700,0.7700,0.0000,0.0000,1.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 14:15:28",,,,,,,Onetime
9100358127,payment_accepted,88.6300,0.8800,0.0000,0.0000,1.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 15:06:14",,,,,,,Onetime
9100358129,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,Maryland,"ravi raj",rr@skinsolutions.md,"2021-11-17 18:05:39",,,,,,,Onetime
9100358128,processing,77.1700,5.7200,0.0000,20.4500,2.0000,"New York","Shailendra Pathak",info.shail@gmail.com,"2021-11-17 18:06:03",,,,,,,Onetime
9100358130,processing,60.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2021-11-17 18:12:02",,,,,,,Onetime
9100358132,processing,49.4500,3.5500," -5.1000",0.0000,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-17 18:27:00",,,,,,,Onetime
9100358131,payment_accepted,335.3200,3.3200,0.0000,0.0000,3.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 18:28:29",,,,,,,Onetime
9100358133,payment_accepted,85.6700,6.1700,0.0000,0.0000,2.0000,California,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 18:59:59",,,,,,,Onetime
9100358134,payment_accepted,43.3400,2.6900,0.0000,15.1500,1.0000,"New Jersey","sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-17 19:12:21",,,,,,,Onetime
9100358135,payment_accepted,163.6200,1.6200,0.0000,0.0000,2.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 19:12:49",,,,,,,Onetime
9100358136,processing,179.0000,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-17 19:19:04",,,,,,,Onetime
9100358137,payment_accepted,153.0000,0.0000,0.0000,0.0000,2.0000,Maryland,"ravi raj",rr@skinsolutions.md,"2021-11-17 19:28:35",,,,,,,Onetime
9100358139,payment_accepted,120.0000,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-17 19:46:45",,,,,,,Onetime
9100358140,payment_accepted,77.2700,0.7700,0.0000,0.0000,1.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 20:21:02",,,,,,,Onetime
9100358141,processing,60.6000,0.6000,0.0000,0.0000,1.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 20:26:42",,,,,,,Onetime
9100358142,processing,29.9100,2.1600,0.0000,0.0000,1.0000,California,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 20:30:09",,,,,,,Onetime
9100358143,processing,330.0000,0.0000,0.0000,0.0000,2.0000,Alaska,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 20:33:57",,,,,,,Onetime
9100358144,payment_accepted,164.8600,11.8600,0.0000,0.0000,2.0000,California,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-17 23:18:47",,,,,,,Onetime
9100358145,processing,187.5000,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-18 13:38:44",,,,,,,Onetime
9100358146,processing,93.7500,0.0000,0.0000,0.0000,1.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-18 14:32:57",,,,,,,Onetime
9100358147,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,Maryland,"ravi raj",rr@skinsolutions.md,"2021-11-18 14:50:36",,,,,,,Onetime
9100358148,payment_accepted,68.2500,0.0000,0.0000,0.0000,1.0000,Maryland,"ravi raj",rr@skinsolutions.md,"2021-11-18 14:57:49",,,,,,,Onetime
9100358149,payment_accepted,87.7500,0.0000,0.0000,0.0000,1.0000,Alaska,"ravi raj",rr@skinsolutions.md,"2021-11-18 15:23:33",,,,,,,Onetime
9100358138,processing,375.0000,0.0000,0.0000,0.0000,4.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-18 16:33:23",,,,,,,Onetime
9100358153,payment_accepted,373.5000,0.0000,0.0000,0.0000,5.0000,Alaska,"ravi raj",rr@skinsolutions.md,"2021-11-18 20:49:15",,,,,,,Onetime
9100358154,payment_accepted,229.5000,0.0000,0.0000,0.0000,3.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-18 21:01:44",,,,,,,Onetime
9100358155,processing,255.9900,14.4900,0.0000,0.0000,2.0000,Maryland,"Muniganti ravi",muni@skinsolutions.md,"2021-11-18 21:22:39",,,,,,,Onetime
9100358158,processing,106.0500,0.0000,0.0000,14.0500,1.0000,Texas,"test test",stagetest12@example.com,"2021-11-19 11:20:31",,,,,,,Onetime
9100358159,processing,65.8000,0.0000,0.0000,14.0500,1.0000,Texas,"test test",stagetest12@example.com,"2021-11-19 11:26:35",,,,,,,Onetime
9100358160,processing,358.0000,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-19 13:52:45",,,,,,,Onetime
9100358161,processing,76.5000,0.0000,0.0000,0.0000,1.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-19 14:08:51",,,,,,,Onetime
9100358162,processing,281.2500,0.0000,0.0000,0.0000,3.0000,Alaska,"ravi raj",rr@skinsolutions.md,"2021-11-19 14:40:13",,,,,,,Onetime
9100358163,processing,76.5000,0.0000,0.0000,0.0000,1.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-19 14:44:59",,,,,,,Onetime
9100358151,processing,76.5000,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 14:52:54",,,,,,,Onetime
9100358170,processing,60.6000,0.6000,0.0000,0.0000,1.0000,Illinois,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-19 15:44:45",,,,,,,Onetime
9100358171,processing,229.5000,0.0000,0.0000,0.0000,3.0000,California,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-19 16:04:40",,,,,,,Onetime
9100358172,processing,409.2500,0.0000,0.0000,0.0000,4.0000,Texas,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-19 16:14:14",,,,,,,Onetime
9100358173,processing,235.5000,0.0000,0.0000,0.0000,3.0000,Maryland,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-19 16:34:48",,,,,,,Onetime
9100358169,processing,61.4200,0.0000," -6.8300",0.0000,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 16:43:07",,,,,,,Onetime
9100358174,processing,68.2500,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 17:15:42",,,,,,,Onetime
9100358175,processing,187.5000,0.0000,0.0000,0.0000,2.0000,California,"Muniganti ravi",mravi@skinsolutions.md,"2021-11-19 17:32:15",,,,,,,Onetime
9100358176,processing,153.0000,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-19 18:03:28",,,,,,,Onetime
9100358177,processing,401.2500,0.0000,0.0000,0.0000,5.0000,Arizona,"ravi raj",rr@skinsolutions.md,"2021-11-19 18:34:08",,,,,,,Onetime
9100358178,payment_accepted,89.9100,0.9600,0.0000,12.4500,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 18:50:57",,,,,,,Onetime
9100358179,processing,89.9100,0.9600,0.0000,12.4500,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 18:53:08",,,,,,,Onetime
9100358181,payment_accepted,266.7500,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-19 18:54:46",,,,,,,Onetime
9100358180,processing,120.6300,3.1800,0.0000,17.1500,2.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 19:02:30",,,,,,,Onetime
9100358182,processing,68.4300,4.9300,0.0000,39.7000,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 19:11:08",,,,,,,Onetime
9100358183,payment_accepted,147.0300,4.3800,0.0000,15.1500,2.0000,"New Jersey","sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 19:14:55",,,,,,,Onetime
9100358184,pending_payment,89.9100,0.9600,0.0000,12.4500,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 19:39:31",,,,,,,Onetime
9100358185,processing,44.1300,3.1800,0.0000,17.1500,1.0000,California,"sa sa",salla1711.3d8cf1@burnermail.io,"2021-11-19 20:39:28",,,,,,,Onetime
9100358186,processing,377.1300,27.1300,0.0000,0.0000,2.0000,California,"Muniganti raviraj",raviraj@skinsolutions.md,"2021-11-19 20:55:24",,,,,,,Onetime
9100358188,processing,358.0000,0.0000,0.0000,0.0000,2.0000,California,"Muniganti raviraj",raviraj@skinsolutions.md,"2021-11-19 21:48:42",,,,,,,Onetime
9100358189,processing,177.2600,1.7600,0.0000,0.0000,2.0000,Illinois,"Muniganti raviraj",raviraj@skinsolutions.md,"2021-11-19 22:01:57",,,,,,,Onetime
9100358190,processing,358.0000,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-22 13:50:57",,,,,,,Onetime
9100358191,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,Maryland,"ravi raj",rr@skinsolutions.md,"2021-11-22 15:11:20",,,,,,,Onetime
9100358192,processing,350.0000,0.0000,0.0000,0.0000,2.0000,Alaska,"ravi raj",rr@skinsolutions.md,"2021-11-22 16:05:52",,,,,,,Onetime
9100358193,processing,181.0200,13.0200,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-22 16:55:29",,,,,,,Onetime
9100358194,processing,175.5000,0.0000,0.0000,0.0000,2.0000,California,"ravi raj",rr@skinsolutions.md,"2021-11-22 17:55:40",,,,,,,Onetime
9100358195,processing,38.0400,2.7400,0.0000,14.3000,1.0000,California,"sa sa",salla2211.cda29c@burnermail.io,"2021-11-22 20:04:14",,,,,,,Onetime
9100358197,pending_payment,81.6600,0.9600,0.0000,12.4500,1.0000,California,"sa sa",salla2211.cda29c@burnermail.io,"2021-11-22 20:09:36",,,,,,,Onetime
9100358196,payment_accepted,41.5600,2.9900," -2.3800",17.1500,1.0000,California,"sa sa",salla2211.cda29c@burnermail.io,"2021-11-22 20:17:35",,,,,,,Onetime
9100358198,processing,41.5600,2.9900," -2.3800",17.1500,1.0000,California,"sa sa",salla2211.cda29c@burnermail.io,"2021-11-22 20:19:56",,,,,,,Onetime
9100358199,processing,179.0000,0.0000,0.0000,0.0000,1.0000,Alaska,"ravi raj",rr@skinsolutions.md,"2021-11-22 21:24:06",,,,,,,Onetime
9100358201,payment_accepted,15.7200,1.0200,0.0000,13.2000,1.0000,California,"sa sa",salla2403@mailinator.com,"2022-03-24 18:17:44",,,,,,,Onetime
9100358202,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla2403@mailinator.com,"2022-03-24 18:21:49",,,,,,,Onetime
9100358203,payment_accepted,273.7600,23.7600,0.0000,0.0000,1.0000,California,"Mike Test",michaelcmay@gmail.com,"2022-03-27 11:42:09",,,,,,,Onetime
9100358204,payment_accepted,263.9900,18.9900,0.0000,0.0000,1.0000,California,"Ali Test",aliazemar01@gmail.com,"2022-03-29 07:24:55",,,,,,,Onetime
9100358205,payment_accepted,527.9800,37.9800,0.0000,0.0000,2.0000,California,"sa sa",salla3003@mailinator.com,"2022-03-30 13:33:29",,,,,,,Onetime
9100358206,payment_accepted,457.2100,20.0100,0.0000,13.2000,2.0000,California,"sa sa",salla3003@mailinator.com,"2022-03-30 13:45:40",,,,,,,Onetime
9100358207,payment_accepted,41.8100,3.0100,0.0000,10.3000,1.0000,California,"sa sa",salla3003@mailinator.com,"2022-03-30 14:02:22",,,,,,,Onetime
9100358208,processing,220.5000,0.0000,0.0000,0.0000,1.0000,California,"asa sa",salla30031@mailinator.com,"2022-03-30 18:38:25","2022-03-30 18:38:25",,9100342664,220.5000,,,Onetime
9100358209,payment_accepted,237.5900,17.0900," -24.5000",0.0000,1.0000,California,"asa sa",salla30031@mailinator.com,"2022-03-30 18:52:09",,,,,,,Onetime
9100358210,pending_payment,263.9900,18.9900,0.0000,0.0000,1.0000,California,"sa sa",salla210a11.6cbd41@burnermail.io,"2022-03-30 21:04:41",,,,,,,Onetime
9100358211,payment_accepted,245.0000,0.0000,0.0000,0.0000,1.0000,Alaska,"Test Test Alaska",Alaskatest@test.com,"2022-04-01 02:35:37",,,,,,,Onetime
9100358212,payment_accepted,180.1500,15.1500,0.0000,0.0000,1.0000,Arizona,"Shailendra Pathak",info.shail@gmail.com,"2022-05-09 14:19:00",,,,,,,Onetime
9100358213,payment_accepted,93.7500,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-05-26 20:06:37",,,,,,,Onetime
9100358214,payment_accepted,93.7500,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-05-30 13:58:30",,,,,,,Onetime
9100358215,payment_accepted,93.7500,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-05-30 18:25:02",,,,,,,Onetime
9100358216,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-05-31 13:20:08",,,,,,,Onetime
9100358217,payment_accepted,93.7500,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla3005.f3b752@burnermail.io,"2022-05-31 13:35:30",,,,,,,Onetime
9100358218,payment_accepted,44.4500,3.2000,0.0000,0.0000,1.0000,California,"prasanna konduri",laxmik@exeire.com,"2022-05-31 19:58:43",,,,,,,Onetime
9100358219,payment_accepted,100.9500,0.0000,0.0000,13.2000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-06-02 10:58:13",,,,,,,Onetime
9100358220,payment_accepted,196.3100,1.2100,0.0000,16.1000,1.0000,Florida,"vulli all",salla0206.ea7c84@burnermail.io,"2022-06-02 12:38:48",,,,,,,Onetime
9100358221,payment_accepted,85.5600,1.2100,0.0000,16.1000,1.0000,Florida,"vulli all",salla0206.ea7c84@burnermail.io,"2022-06-02 13:05:38",,,,,,,Onetime
9100358222,payment_accepted,280.1400,2.3000,0.0000,20.6000,3.0000,Florida,"vulli all",salla0206.ea7c84@burnermail.io,"2022-06-02 13:40:31",,,,,,,Onetime
9100358223,payment_accepted,68.2500,0.0000,0.0000,0.0000,1.0000,Florida,"sa sa",salla02061.c5dc23@burnermail.io,"2022-06-02 14:30:23",,,,,,,Onetime
9100358224,payment_accepted,179.0000,0.0000,0.0000,0.0000,1.0000,Florida,"sa sa",salla02061.c5dc23@burnermail.io,"2022-06-02 14:39:34",,,,,,,Onetime
9100358225,payment_accepted,143.9300,5.9300,0.0000,0.0000,3.0000,California,"sa sa",salla02062.f4f0b3@burnermail.io,"2022-06-02 15:01:02",,,,,,,Onetime
9100358226,payment_accepted,180.5000,0.0000,0.0000,0.0000,2.0000,California,"sa sa",salla06024.f40df9@burnermail.io,"2022-06-02 15:17:13",,,,,,,Onetime
9100358227,payment_accepted,93.7500,0.0000,0.0000,0.0000,1.0000,California,"prasanna konduri",laxmik@exeire.com,"2022-06-02 16:18:33",,,,,,,Onetime
9100358228,payment_accepted,187.5000,0.0000,0.0000,0.0000,2.0000,California,"prasanna konduri",laxmik@exeire.com,"2022-06-02 17:48:31",,,,,,,Onetime
9100358229,payment_accepted,106.9500,0.0000,0.0000,13.2000,1.0000,California,"prasanna konduri",laxmik@exeire.com,"2022-06-02 18:04:03",,,,,,,Onetime
9100358230,processing,119.0000,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla0206.6f2aa9@burnermail.io,"2022-06-02 19:10:29","2022-06-02 19:10:30",,9100342665,119.0000,,,Onetime
9100358231,payment_accepted,93.7500,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-06-02 19:29:46",,,,,,,Onetime
9100358232,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-06-02 19:35:32","2022-06-02 19:35:32",,9100342666,84.0000,,,Onetime
9100358233,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-06-02 19:41:08","2022-06-02 19:41:08",,9100342667,84.0000,,,Onetime
9100358234,payment_accepted,179.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-06-02 20:48:21",,,,,,,Onetime
9100358235,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Shailendra",onepage@gmail.com,"2022-06-02 20:55:12","2022-06-02 20:55:13",,9100342668,84.0000,,,Onetime
9100358236,payment_accepted,51.6700,2.7700,0.0000,13.2000,1.0000,California,"prasanna konduri",laxmik@exeire.com,"2022-06-02 21:18:34",,,,,,,Onetime
9100358237,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-02 21:18:54","2022-06-02 21:18:54",,9100342669,84.0000,,,Onetime
9100358238,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-02 21:24:13","2022-06-02 21:24:13",,9100342670,84.0000,,,Onetime
9100358239,,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 10:29:35",,,,,,,Onetime
9100358240,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 10:39:53","2022-06-03 10:39:56",,9100342671,84.0000,,,Onetime
9100358241,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 10:50:16",,,,,,,Onetime
9100358242,payment_accepted,87.7500,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 11:02:38",,,,,,,Onetime
9100358243,processing,84.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 11:04:49","2022-06-03 11:04:51",,9100342672,84.0000,,,Onetime
9100358244,payment_accepted,132.2700,4.0200,0.0000,0.0000,2.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 11:13:36",,,,,,,Onetime
9100358245,payment_accepted,76.5000,0.0000,0.0000,0.0000,1.0000,California,"Alekya Byneni",alekyab@exeire.com,"2022-06-03 12:21:52",,,,,,,Onetime
9100358246,payment_accepted,128.9300,3.2300,0.0000,13.9500,2.0000,Arizona,"Alekya Byneni",alekyab@exeire.com,"2022-06-03 14:03:38",,,,,,,Onetime
9100358247,payment_accepted,48.1600,3.5600,0.0000,16.1000,1.0000,"New York","Alekya Byneni",alekyab@exeire.com,"2022-06-03 15:03:12",,,,,,,Onetime
9100358248,payment_accepted,106.9500,0.0000,0.0000,13.2000,1.0000,California,"john ali",pibaxav185@game4hr.com,"2022-06-03 16:49:26",,,,,,,Onetime
9100358249,payment_accepted,51.6700,2.7700,0.0000,13.2000,1.0000,California,"john ali",pibaxav185@game4hr.com,"2022-06-03 17:04:01",,,,,,,Onetime
9100358250,payment_accepted,68.2500,0.0000,0.0000,0.0000,1.0000,Arizona,"Shailendra Pathak",info.shail@gmail.com,"2022-06-03 17:32:34",,,,,,,Onetime
9100358251,payment_accepted,134.9800,1.9800,0.0000,13.7500,2.0000,California,"john ali",pibaxav185@game4hr.com,"2022-06-03 17:36:52",,,,,,,Onetime
9100358252,payment_accepted,94.0200,5.8200,0.0000,13.2000,1.0000,California,"john ali",pibaxav185@game4hr.com,"2022-06-03 18:35:28",,,,,,,Onetime
9100358253,payment_accepted,61.5000,0.0000,0.0000,0.0000,2.0000,California,"sa sa",salla06062.ac8ae4@burnermail.io,"2022-06-06 14:15:26",,,,,,,Onetime
9100358254,payment_accepted,68.2500,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla06062.ac8ae4@burnermail.io,"2022-06-06 14:32:38",,,,,,,Onetime
9100358255,payment_accepted,98.1600,2.1600,0.0000,0.0000,2.0000,California,"sa sa",salla06063.98bdf3@burnermail.io,"2022-06-06 15:21:02",,,,,,,Onetime
9100358256,payment_accepted,27.4800,1.9800,0.0000,0.0000,1.0000,California,"elina mark",ripeti5755@krunsea.com,"2022-06-06 15:28:23",,,,,,,Onetime
9100358257,processing,119.0000,0.0000,0.0000,0.0000,1.0000,California,"sa sa",salla06063.98bdf3@burnermail.io,"2022-06-06 15:39:28","2022-06-06 15:39:31",,9100342673,119.0000,,,Onetime
9100358258,payment_accepted,170.2500,0.0000,0.0000,0.0000,2.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-06 15:54:05",,,,,,,Onetime
9100358259,payment_accepted,82.4300,5.9300,0.0000,0.0000,1.0000,California,"elina mark",ripeti5755@krunsea.com,"2022-06-06 22:57:26",,,,,,,Onetime
9100358260,payment_accepted,179.0000,0.0000,0.0000,0.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-06 23:32:37",,,,,,,Onetime
9100358261,payment_accepted,222.6600,2.1600,0.0000,13.7500,2.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-07 00:22:12",,,,,,,Onetime
9100358262,payment_accepted,106.9500,0.0000,0.0000,13.2000,1.0000,California,"pretty smith",bokos39212@dilanfa.com,"2022-06-07 15:51:50",,,,,,,Onetime
9100358263,payment_accepted,132.2200,2.7700,0.0000,0.0000,2.0000,California,"pretty smith",bokos39212@dilanfa.com,"2022-06-07 16:54:40",,,,,,,Onetime
9100358264,payment_accepted,43.1100,2.1600,0.0000,13.2000,1.0000,California,"pretty smith",bokos39212@dilanfa.com,"2022-06-07 17:00:11",,,,,,,Onetime
9100358265,payment_accepted,29.9100,2.1600,0.0000,0.0000,1.0000,California,"pretty smith",bokos39212@dilanfa.com,"2022-06-07 17:04:28",,,,,,,Onetime
9100358266,payment_accepted,100.9500,0.0000,0.0000,13.2000,1.0000,California,"pretty smith",bokos39212@dilanfa.com,"2022-06-07 20:18:02",,,,,,,Onetime
9100358267,payment_accepted,61.5000,0.0000,0.0000,0.0000,2.0000,California,"sa sa",salla0706.c0a561@burnermail.io,"2022-06-08 16:20:09",,,,,,,Onetime
9100358268,payment_accepted,10.5000,0.0000,0.0000,9.0000,1.0000,California,"Shailendra Pathak",info.shail@gmail.com,"2022-06-08 17:01:27",,,,,,,Onetime
9100358269,payment_accepted,11.7100,0.7100,0.0000,9.5000,1.0000,Florida,"sa sa",salla0806.08a8ea@burnermail.io,"2022-06-08 18:34:47",,,,,,,Onetime
9100358270,payment_accepted,149.2600,4.5100,0.0000,0.0000,2.0000,Illinois,"TEST m TEST A",madams586@hotmail.com,"2022-06-08 23:44:38",,,,,,,Onetime
9100358271,payment_accepted,10.5000,0.0000,0.0000,9.0000,1.0000,California,"sa sa",salla0906@mailinator.com,"2022-06-09 15:41:31",,,,,,,Onetime
9100358272,payment_accepted,179.0000,0.0000,0.0000,0.0000,1.0000,Florida,"sa sa",salla0906@mailinator.com,"2022-06-09 15:51:53",,,,,,,Onetime
9100358273,payment_accepted,68.2500,0.0000,0.0000,0.0000,1.0000,Florida,"sa sa",salla0906@mailinator.com,"2022-06-09 15:55:22",,,,,,,Onetime
9100358274,payment_accepted,194.4500,0.0000,0.0000,13.9500,2.0000,Illinois,"sa sa",salla0906@mailinator.com,"2022-06-09 16:59:58",,,,,,,Onetime
9100358275,canceled,12.8900,0.8400,0.0000,12.0500,2.0000,Illinois,"TEST m TEST A",madams586@hotmail.com,"2022-06-09 21:42:52",,,,,,,Onetime
9100358276,payment_accepted,12.8900,0.8400,0.0000,12.0500,1.0000,Illinois,"TEST m TEST A",madams586@hotmail.com,"2022-06-10 02:43:35",,,,,,,Onetime
9100358277,payment_accepted,227.3800,3.3800,0.0000,0.0000,3.0000,California,"sa sa",salla10063.35b5bb@burnermail.io,"2022-06-10 21:44:16",,,,,,,Onetime
